1167,872,-330,-241,1725,82,-160,-106,-294,-394
1168,8,12,-4,-7,-6,-4,-2,1,0
1169,22,44,-4,-24,-18,-1,-2,-14,-9
1170,2,0,-2,-2,0,-2,-2,-1,-1
1171,3,1,-2,-1,0,0,-3,-2,-1
1172,473,-81,-149,-222,-153,-83,-15,81,-37
1173,37,-11,-12,-3,-6,-16,7,9,17
1174,17,4,-11,8,6,-13,1,-7,-6
1175,1,-1,-1,1,-1,-1,-1,-1,-1
1176,51,28,6,-7,-14,-28,-6,6,-25
1177,8,-7,-7,0,-5,-4,-4,5,-2
1178,20,-8,-16,-13,-8,-10,-11,-7,-2
1179,1808,15,-129,1181,372,-11,-6,122,-469
1180,2847,-539,-777,-379,-511,-458,21,247,-751
1181,3,-2,1,-2,3,0,3,-1,1
1182,263,-14,-81,-92,-58,-59,34,70,-36
1183,292,-23,-116,-91,-7,17,96,71,-51
1184,0,0,0,0,0,0,0,0,0
1185,1,-1,-1,-1,1,-1,-1,-1,-1
1186,1,1,0,0,-1,-1,-1,-1,0
1187,0,0,0,0,0,0,0,0,0
1188,1,1,1,0,-1,1,0,-1,0
1189,0,0,0,0,0,0,0,0,0
1190,27,1,4,-3,-2,18,41,-12,-12
1191,92,35,-11,52,118,26,5,-5,-27
1192,64,-48,-24,-49,-46,9,19,-35,17
1193,3,3,-3,-2,-2,1,6,3,-1
1194,414,4,-3,159,215,155,115,24,-109
1195,420,202,128,-1,43,-14,311,300,31
1196,0,0,0,0,0,0,0,0,0
1197,55,-38,70,-34,-35,-41,73,41,-17
1198,0,1,0,0,1,1,1,0,0
1199,21,8,-16,-20,-9,-11,-8,-6,-11
1200,2,-1,12,1,3,8,-1,8,3
1201,1,-1,0,12,-1,-1,0,0,-2
1202,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,1,0
1205,0,0,0,0,0,0,0,0,0
1206,1,-1,0,25,24,9,1,1,1
1207,82,-20,-30,-31,27,43,-14,-23,-27
1208,4,-2,-3,0,-4,-4,-3,-2,-3
1209,12,-6,-1,-5,-9,4,-3,3,-8
1210,821,-96,-224,-337,48,503,38,-54,-133
1211,6,-5,0,6,7,-6,6,-5,-5
1212,191,-76,-87,-40,-50,-90,-103,-47,-64
1213,6,-1,0,1,-4,-5,-2,-5,2
1214,1,-1,-1,-1,-1,-1,0,-1,1
1215,0,0,0,0,0,0,0,0,0
1216,4,1,-4,2,-1,-3,2,1,1
1217,1,-1,0,5,0,3,1,2,11
1218,0,0,0,0,0,0,0,0,0
1219,2,4,2,10,10,-1,-2,-3,1
1220,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0
1222,30,43,0,4,-8,18,-1,14,-4
1223,0,0,0,0,0,0,0,0,0
1224,380,-98,-168,-133,3,281,-17,-156,-171
1225,7,-7,-4,-4,-3,-4,2,2,-2
1226,13,-2,7,-2,2,62,41,17,13
1227,0,0,0,0,0,0,0,0,0
1228,2,-2,1,-1,-1,-2,-1,-1,2
1229,0,0,0,2,0,0,0,0,0
1230,0,2,0,-1,-1,2,-1,0,-1
1231,1,-1,20,0,-2,-2,-2,2,-2
1232,0,0,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,2,0,0
1234,53,1,-29,-1,69,-5,24,-10,12
1235,36,25,4,23,19,19,39,132,10
1236,0,2,0,1,0,0,0,0,0
1237,3,3,1,86,24,-2,1,3,-8
1238,2,2,-1,5,2,-1,2,5,-1
1239,6,2,-6,63,23,1,-6,-6,-9
1240,3,-2,0,4,0,3,5,-3,-3
1241,2,-1,4,5,3,-1,3,6,-1
1242,670,-202,-255,324,-260,-217,-249,-278,-178
1243,2,1,-1,0,0,-2,-1,8,0
1244,1,-1,-1,-1,-1,-1,-1,-1,-1
1245,0,0,0,0,0,0,0,0,0
1246,11,-5,-10,-9,-2,-2,11,-2,-2
1247,0,0,0,0,0,0,0,0,0
1248,0,0,0,1,0,0,0,1,1
1249,4,-1,-1,-4,-4,-2,-2,-2,-2
1250,0,0,0,0,0,0,1,0,0
1251,0,0,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0,0,0
1256,32,23,-11,83,1,-23,-19,-14,-21
1257,207,11,-37,85,-31,-64,22,-51,-55
1258,165,20,-77,-69,-49,-38,-3,-32,-33
1259,131,-43,-98,-103,-37,-73,-66,-87,-43
1260,6,6,-2,-5,0,1,-2,17,-5
1261,6,2,-6,3,-4,7,27,4,15
1262,104,297,539,204,135,181,582,330,47
1263,2,0,-1,-1,2,2,0,2,-1
1264,113,7,-45,-40,-19,-47,-50,-41,-58
1265,780,-76,-102,-165,-71,109,23,225,53
1266,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,1,0,0,0
1268,6,0,-3,3,-1,1,-2,-3,4
1269,0,0,0,0,0,0,0,0,0
1270,4,-3,-4,1,-1,0,-2,-1,-3
1271,11,9,8,3,-7,-6,-2,-11,-8
1272,3,-3,0,-3,-1,-1,3,-1,5
1273,15,-2,-4,26,15,8,24,18,6
1274,14,-10,-10,1,0,-11,-8,-2,-6
1275,8,4,-3,0,9,-4,-4,3,3
1276,5,0,-5,-2,8,0,-2,-1,-2
1277,18,-2,-3,2,-3,3,7,3,7
1278,0,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0
1280,6,-1,3,-3,0,5,3,-3,0
1281,4,-3,-4,3,2,-2,2,-1,-1
1282,1,-1,-1,3,1,-1,-1,-1,-1
1283,394,-146,-187,-189,-188,122,10,-92,-100
1284,2,-2,3,0,1,-2,-2,-1,-2
1285,11,0,-2,3,3,-6,1,5,4
1286,117,16,-44,-80,-73,-64,-20,14,-49
1287,0,0,0,0,0,0,0,0,0
1288,0,0,0,0,0,1,0,0,0
1289,0,0,0,0,0,1,0,0,0
1290,0,0,0,0,0,0,0,1,1
1291,5956,-1560,-1199,-1075,103,22,4,-46,-1073
1292,2,-1,1,2,-2,5,5,2,5
1293,0,0,0,0,0,0,0,0,0
1294,13,-7,6,-6,-8,-5,-8,-8,-8
1295,0,0,0,0,0,0,0,0,0
1296,0,0,0,0,1,1,0,0,0
1297,2,-2,-2,-2,-2,-1,0,1,0
1298,1649,-52,-418,1171,1350,151,-152,-234,-704
1299,0,0,0,0,0,0,0,0,0
1300,0,3,-1,0,0,0,0,0,0
1301,3340,206,-710,-273,-579,-206,133,404,-824
1302,30,0,-23,-7,34,-1,-18,-3,-11
1303,0,0,0,0,0,0,0,0,0
1304,10,-7,-5,-2,5,-5,-5,-1,-4
1305,13,-2,-7,0,-1,3,8,2,-8
1306,1924,-248,-454,949,-519,-716,-567,-729,-223
1307,0,2,0,0,0,0,0,0,0
1308,45,-25,-35,-37,-28,-24,-24,-11,-7
1309,36,-21,-1,-12,0,4,-4,18,-16
1310,0,0,0,1,0,0,0,0,0
1311,6,1,-3,-2,-5,-2,-2,2,-1
1312,259,-89,-80,-43,10,23,81,-34,30
1313,225,-111,-90,-51,-71,-47,-35,-53,-100
1314,4,3,0,1,-3,-1,-3,-2,-1
1315,1,-1,-1,4,5,3,2,-1,4
1316,0,0,0,1,0,1,0,1,0
1317,68,-47,-33,-48,-28,-36,-35,-20,-43
1318,78,-24,-50,-34,-18,-30,-4,-23,-18
1319,15,-3,-4,-11,-6,-10,-5,-7,-9
1320,21,6,-4,-3,0,-7,-9,2,-11
1321,0,1,-1,0,0,0,1,0,0
1322,1,-1,0,-1,-1,-1,-1,-1,-1
1323,0,0,0,0,0,0,0,0,0
1324,2,-2,0,-1,-1,-1,-1,-1,1
1325,0,0,0,0,0,0,0,0,0
1326,39,-12,-7,-11,3,-27,-13,-5,-11
1327,2,-2,0,0,3,-2,-1,-1,-1
1328,10,-8,5,-2,-5,-4,0,-1,-2
1329,1,0,0,2,-1,-1,0,2,-1
1330,53,-25,-35,-21,-32,-26,-9,-13,-4
1331,34,5,1,20,10,8,7,-9,-34
1332,2,-2,-1,-1,-1,-1,2,2,6
1333,3084,-230,166,445,120,-231,-96,166,-288
1334,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,4,0,0,0,0
1336,31,-24,-11,14,1,-1,-19,5,-6
1337,40,7,-12,-18,115,28,-3,41,-20
1338,7,-1,-5,-1,-4,3,-4,0,-3
1339,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0
1341,470,-188,-329,-333,-316,-214,-182,-239,-217
1342,1,-1,-1,0,0,0,0,1,0
1343,87,92,-46,-45,62,-18,-28,50,32
1344,23,-19,-13,-19,-19,-14,-17,-15,-12
1345,100,-56,-45,-40,-40,-24,21,-27,-6
1346,0,0,0,0,0,0,0,0,0
1347,0,0,7,5,1,0,6,17,-1
1348,26,17,-1,-22,0,12,-14,-16,3
1349,2,5,0,-2,4,-2,-2,-1,0
1350,161,-48,-6,-28,-54,49,31,786,-25
1351,0,0,0,0,0,0,0,0,0
1352,0,1,0,0,0,0,0,0,8
1353,223,234,-11,66,58,-34,-90,-47,4
1354,2,-2,-2,-1,-1,0,0,-1,0
1355,2,-1,-1,-2,2,-1,1,-2,1
1356,630,-25,-12,-225,-154,-36,103,42,-170
1357,24,-10,-12,-11,1,23,-2,5,2
1358,0,0,0,0,0,0,0,0,0
1359,57,-7,-12,1,-5,-16,7,-33,-24
1360,114,-50,-28,-40,-6,36,20,-38,-33
1361,0,0,0,0,0,0,0,0,0
1362,0,0,0,0,0,0,0,0,0
1363,6,-5,-3,0,-5,-3,-5,-5,-3
1364,1,-1,-1,0,-1,-1,0,-1,6
1365,12,1,1,-7,-11,-1,5,1,9
1366,0,0,0,0,0,0,0,0,0
1367,0,0,0,0,0,0,0,0,0
1368,0,0,0,0,0,0,0,0,0
1369,5,-5,-1,4,22,180,61,46,-13
1370,0,0,0,0,0,0,0,0,0
1371,24,-11,-10,13,26,5,11,7,-10
1372,0,5,1,4,2,-1,-1,-1,0
1373,9,-6,-5,3,-6,3,13,-3,-4
1374,4,-3,-2,8,38,-1,13,-5,-6
1375,0,0,0,0,0,0,0,0,0
1376,1280,-185,-295,-229,-56,-154,264,43,-248
1377,1173,-30,-89,341,-80,-65,-3,223,-261
1378,0,0,0,0,0,0,0,0,0
1379,142,-22,-51,-6,51,-19,16,-7,-32
1380,14,-2,-7,-3,9,-4,14,7,-1
1381,7880,-1863,995,-389,-965,-859,-2199,-591,-451
1382,14,-1,2,-11,4,-5,3,-3,-3
1383,330,-108,-32,-171,33,30,-18,-6,-107
1384,1,0,-1,2,-1,0,0,-1,0
1385,1,-1,-1,-1,-1,0,-1,-1,0
1386,5,-2,-1,-1,-3,-4,-2,28,-5
1387,64,-27,-17,-18,-15,13,268,34,-9
1388,1,-1,-1,-1,-1,-1,-1,3,-1
1389,2,-2,3,-2,-2,-1,-1,-1,2
1390,0,0,0,0,0,0,0,0,0
1391,29,0,3,3,-15,-24,21,89,-5
1392,539,63,-148,-63,-62,-155,91,191,-143
1393,0,0,0,0,0,0,0,0,0
1394,1,0,-1,-1,6,-1,-1,0,0
1395,0,1,0,1,0,0,0,3,-1
1396,0,0,0,0,0,0,1,0,0
1397,11,0,2,-7,1,3,1,2,-3
1398,0,0,0,0,0,0,0,0,0
1399,109,26,-59,6,157,-21,43,311,93
1400,8,-3,-6,-8,-6,1,-2,-2,-5
1401,0,0,0,0,0,0,0,0,0
1402,1,-1,-1,-1,-1,-1,0,-1,-1
1403,1,0,-1,0,-1,-1,-1,-1,-1
1404,4,-2,-4,-3,2,3,4,1,-2
1405,1,-1,-1,0,0,0,0,0,0
1406,11,10,-12,-4,-9,-9,-10,-8,-9
1407,13,-11,-6,-1,-9,-1,-7,-6,-4
1408,3,-3,-3,-2,-2,-1,1,-2,1
1409,276,-120,-1,113,-95,-120,-97,-57,-37
1410,0,0,0,0,0,0,0,0,0
1411,13,-10,-3,-5,9,-3,-2,-4,1
1412,67,-35,11,-21,-24,-9,19,-25,-5
1413,16,-6,-4,15,88,24,5,12,12
1414,83,5,-38,645,215,139,218,217,1348
1415,0,0,0,0,0,0,0,1,0
1416,1,-1,-1,0,2,-1,1,-1,-1
1417,4,-3,0,2,0,18,11,-4,-3
1418,1,-1,-1,-1,-1,-1,-1,-1,-1
1419,166,-79,-84,85,135,247,329,-5,59
1420,0,0,1,0,3,0,11,2,-1
1421,0,0,0,0,0,0,0,0,0
1422,1,-1,-1,-1,1,0,-1,-1,-1
1423,3,7,4,-2,0,1,-2,-2,10
1424,122,-6,156,71,-15,208,-23,-67,-49
1425,6,-1,7,0,-3,13,-7,-3,-5
1426,188,-58,-12,340,59,-24,-67,-112,-50
1427,0,0,0,0,0,0,0,0,33
1428,31,-16,0,24,-2,-9,6,19,-11
1429,1,0,0,-1,-1,-1,1,1,-1
1430,15,-3,-5,23,-11,-6,-5,-6,3
1431,16,-9,-8,-7,6,-8,-4,-12,-7
1432,30,0,-2,-12,1,8,3,15,-2
1433,83,-17,7,-43,-38,-40,-9,152,-24
1434,6,-2,-2,-5,-2,-3,-4,1,-5
1435,9,-4,-8,-8,-2,2,-1,1,1
1436,1445,-38,-62,-10,-269,382,-148,-235,172
1437,4,-4,2,-1,-4,-3,-3,3,-3
1438,0,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,0
1440,108,-46,-23,-1,-23,-21,56,-16,-17
1441,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0
1443,7,-4,-6,9,-7,-6,7,-2,5
1444,827,-399,-332,859,1270,-16,-53,-335,-43
1445,39,57,-6,-18,-22,12,-14,13,-14
1446,0,0,0,0,0,0,0,0,1
1447,2,-1,-2,1,-1,-1,1,0,0
1448,1,0,-1,-1,0,-1,-1,-1,-1
1449,515,-232,-203,-159,-158,-99,-126,-64,-175
1450,53,1,-14,-20,3,11,-8,-4,34
1451,17,-9,5,-12,-4,9,-8,-6,-2
1452,0,0,0,0,0,0,0,0,0
1453,2,-2,-2,-2,-2,-2,4,-2,-2
1454,1,0,-1,-1,5,1,-1,2,0
1455,2,7,-3,8,29,-3,-5,-3,-1
1456,4610,-954,-579,2010,1633,961,246,-445,-948
1457,1,-1,0,-1,-1,-1,-1,0,0
1458,158,-24,-59,-72,-66,43,33,56,338
1459,2,-2,-2,-1,1,-2,-2,-2,-1
1460,35,92,-27,-33,-21,4,-21,6,-2
1461,2,-2,-2,-1,0,-1,-1,0,-1
1462,0,0,0,0,0,0,0,0,0
1463,46,13,-2,218,171,13,45,37,25
1464,0,0,0,0,0,0,0,0,0
1465,36,-6,-2,15,-19,-23,-12,-22,-20
1466,4,-4,8,35,0,0,0,-7,-3
1467,0,0,0,0,0,0,0,0,0
1468,57,6,30,62,10,-7,-34,7,-42
1469,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0
1471,0,0,1,1,0,0,0,0,0
1472,0,0,0,0,0,0,0,0,0
1473,61,19,-3,9,7,-26,-5,22,-22
1474,36,23,-3,-10,11,-10,12,-21,22
1475,2,1,-2,-1,2,0,-2,-1,-1
1476,7,3,-6,8,-1,2,16,20,-6
1477,32,-14,-6,-4,-6,-10,-2,4,-2
1478,0,0,1,0,0,2,-1,1,-1
1479,2,1,1,-1,2,-2,-2,2,6
1480,628,16,-19,39,-35,61,-112,-68,-411
1481,65,-6,-43,47,0,35,-11,-7,-22
1482,42,-19,19,-6,-10,28,70,20,30
1483,20,5,-2,1,-9,-13,4,-9,-6
1484,0,0,0,5,0,-1,-1,-1,-1
1485,0,0,0,0,0,0,0,0,1
1486,20,12,-8,-12,15,-14,29,-1,-20
1487,77,-24,-62,-30,82,11,3,58,145
1488,6,0,-1,35,30,3,-6,4,7
1489,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0
1491,22,-11,-18,-20,-14,-11,-2,-7,-12
1492,1,-1,1,-1,-1,1,-1,0,3
1493,1,-1,0,-1,1,1,-1,0,-1
1494,10,18,-3,-8,-11,-8,-2,5,-6
1495,0,0,0,0,0,0,0,0,0
1496,0,0,0,0,0,0,0,0,0
1497,208,-145,-162,-170,-129,-114,-10,-112,-97
1498,0,0,0,0,0,1,5,0,0
1499,21,-5,-13,-16,-12,-2,42,-2,17
1500,0,0,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,1,4
1502,6,-3,-4,6,-3,5,23,2,-2
1503,1,-1,13,6,-2,-1,-1,-2,-2
1504,1,-1,-1,3,-1,4,0,1,5
1505,0,0,0,0,0,0,0,0,0
1506,211,-65,-93,-87,-99,-48,-15,2,-85
1507,0,0,0,0,0,0,1,0,0
1508,0,0,0,0,0,0,0,0,0
1509,30,-11,-7,-7,0,-14,-7,-3,3
1510,0,0,0,0,0,0,0,0,0
1511,0,0,0,1,0,0,0,15,-1
1512,107,-18,2,-52,-31,-20,90,24,-53
1513,17,0,0,-10,-8,-3,-10,199,10
1514,93,-36,-56,-49,-16,-32,30,30,-16
1515,9,0,-1,-6,-5,0,-5,2,-2
1516,313,130,45,143,115,87,113,95,-22
1517,2,-2,1,-2,0,1,-1,-1,1
1518,0,0,0,0,0,0,0,0,0
1519,24,-17,-16,-17,-4,-15,-7,17,3
1520,0,0,0,0,0,0,0,0,0
1521,1937,-357,1344,1082,196,-699,-329,-465,-812
1522,1,-1,7,-1,-1,0,0,0,6
1523,31,-19,-9,-14,-3,18,1,0,5
1524,81,-39,-61,-15,-55,-44,-42,-26,-29
1525,0,0,0,0,0,0,0,0,0
1526,2,-2,-1,-1,-1,3,-1,-1,-1
1527,573,-215,124,412,134,68,178,186,162
1528,8,-7,10,-4,-4,-5,-4,-6,31
1529,0,2,0,0,0,0,0,0,0
1530,0,0,0,3,0,0,0,0,0
1531,5,-3,-4,-4,-3,-3,-3,-3,-1
1532,0,0,0,1,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0
1535,12,1,8,-9,0,20,3,60,5
1536,1,-1,-1,-1,-1,0,0,1,0
1537,54,4,-23,-19,-1,-5,26,-19,-26
1538,2,-1,5,0,0,-2,35,-2,-3
1539,273,36,141,180,76,-5,70,102,-24
1540,12,-2,0,-1,4,4,-1,-4,-10
1541,706,63,-98,171,302,-2,-49,-133,-185
1542,3,-3,3,1,-3,-1,3,1,0
1543,97,-41,-67,-56,-38,-43,-33,-25,-48
1544,13,-7,-5,-11,-5,-8,-10,-9,-6
1545,4,-2,-3,-3,-3,1,-2,5,-3
1546,7,-5,-3,0,39,11,2,-4,-3
1547,0,0,0,0,0,0,0,0,0
1548,75,56,-1,-56,-43,-51,-33,103,23
1549,38,9,45,-15,2,-2,34,-17,-24
1550,0,0,1,1,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,0
1552,3,3,-3,-2,0,2,41,12,-3
1553,30,63,-20,-10,16,5,3,49,66
1554,1,-1,-1,1,6,-1,-1,-1,1
1555,1,-1,0,-1,-1,0,-1,2,1
1556,8,-8,-1,-3,-4,-2,-2,0,-6
1557,10,-1,-3,2,10,19,11,-2,-1
1558,0,0,0,0,3,0,2,0,-1
1559,0,0,0,0,0,0,0,0,0
1560,1,2,3,-2,-2,-2,-1,-1,-1
1561,0,0,0,0,0,0,0,0,0
1562,419,-164,-183,-191,0,56,-44,27,-161
1563,209,-74,-67,-75,-75,-29,-50,-16,-86
1564,7,-1,-6,3,13,-5,7,2,3
1565,1,-1,-1,-1,-1,0,0,-1,0
1566,182,-32,-49,210,47,64,-12,-62,-74
1567,112,-9,-38,-52,-17,-31,-18,-33,-47
1568,419,-78,-128,-68,49,345,489,506,1
1569,0,0,0,0,0,0,0,0,0
1570,22,-15,-13,-19,-9,-14,-12,-10,-8
1571,26,-12,21,-4,-3,-1,-10,1,-7
1572,109,-26,-7,121,38,74,12,29,-6
1573,11,-7,3,-3,6,-5,12,57,5
1574,19,-11,-5,-7,5,-4,-11,34,18
1575,1,-1,-1,-1,-1,-1,21,-2,-2
1576,6,-5,-5,-3,-1,-4,5,17,-5
1577,39,49,-16,5,-7,14,-18,-9,-15
1578,0,0,0,0,0,0,0,0,0
1579,1,-1,0,23,26,-1,-3,5,-2
1580,0,0,0,0,0,0,0,0,0
1581,2,-2,-1,-1,0,2,-2,2,-1
1582,0,0,0,0,0,0,0,0,0
1583,1,-1,2,-1,-1,-1,-1,-1,-1
1584,2,-2,0,3,-2,-2,1,0,0
1585,0,0,0,0,0,0,2,0,0
1586,0,0,0,0,0,0,0,0,0
1587,28,-17,3,-4,32,-3,37,-14,-27
1588,281,-232,121,676,1019,382,20,160,349
1589,267,57,-29,44,91,-20,-50,-48,-178
1590,774,362,181,241,481,205,467,1469,434
1591,0,0,0,0,0,0,0,0,0
1592,0,0,0,0,0,0,0,12,-1
1593,0,0,0,0,1,0,0,0,0
1594,0,0,0,0,0,0,0,0,0
1595,1,-1,-1,-1,-1,-1,-1,0,1
1596,0,0,0,0,0,0,0,0,0
1597,32,31,-33,-30,-28,-23,-18,-3,18
1598,5,-4,11,-5,-3,-3,-2,-1,-3
1599,13,21,-9,-1,15,-4,-3,-5,2
1600,0,0,1,0,0,0,1,0,0
1601,379,-117,-34,-46,-67,15,-11,18,-149
1602,2,-2,-2,-1,-2,-2,0,-1,-2
1603,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0
1606,169,-68,-48,412,642,523,268,146,-1
1607,42,-14,-11,10,-9,2,6,-2,-22
1608,10,1,2,-6,5,0,-3,4,1
1609,4,7,0,-1,-4,23,-4,-3,-5
1610,1,-1,-1,-1,-1,-1,-1,-1,-1
1611,2,-2,-1,7,0,1,0,-1,-2
1612,39,-22,-31,-33,-4,1,-6,-5,-15
1613,31,-17,-10,-16,17,23,25,6,-9
1614,0,0,0,0,0,0,0,0,0
1615,251,179,17,-106,-4,-39,337,1232,231
1616,883,-446,-279,-458,-421,-329,-284,-125,-282
1617,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,0,0,0,0
1620,0,0,1,0,0,0,0,0,0
1621,3,-2,-2,-1,8,1,0,4,-1
1622,152,176,-73,-18,112,88,-83,-64,-62
1623,1254,-265,-336,-334,-235,171,-16,148,-233
1624,0,0,0,0,0,0,0,0,0
1625,5,2,7,14,25,-2,7,13,-7
1626,0,0,1,0,0,0,0,0,0
1627,0,0,0,0,0,0,0,0,0
1628,32,-2,-22,-30,-25,-27,-23,-21,-20
1629,12926,-1995,-1293,2414,2103,-1060,932,-562,-2886
1630,548,-453,-442,149,50,-60,85,43,6
1631,5,3,-2,-5,3,-4,4,-2,-3
1632,2,-2,2,-2,1,-1,-1,-1,-1
1633,0,0,0,0,0,0,0,0,0
1634,52,19,-17,-17,-30,-31,-2,9,-31
1635,0,0,0,0,0,0,0,0,0
1636,1,-1,0,0,0,3,1,-1,-1
1637,0,0,0,0,0,0,0,0,0
1638,9,-3,-7,-2,-4,1,-5,-4,-4
1639,15,-7,9,13,-3,-5,2,2,16
1640,2,12,1,1,1,-1,0,-2,-3
1641,0,1,0,0,1,0,0,0,0
1642,0,0,0,2,0,-1,2,-1,-1
1643,13,18,-4,1,-10,-6,-5,10,-12
1644,1,0,0,12,1,-2,-1,-2,-2
1645,0,0,0,0,0,0,0,0,0
1646,0,0,0,0,3,0,0,0,0
1647,0,0,0,0,0,0,0,0,0
1648,1,-1,-1,70,-5,-5,-3,0,-5
1649,227,-52,-64,-37,-5,144,-12,949,744
1650,5,-5,-4,-4,-4,-4,-3,-2,1
1651,2,1,2,2,6,1,12,3,-1
1652,4,-4,-3,3,1,-4,-1,4,1
1653,5,-1,-2,-4,-4,11,2,8,-4
1654,2,0,-1,-1,2,-2,1,2,-2
1655,21,19,-13,-9,14,-16,-21,16,61
1656,0,1,-1,0,1,0,0,0,0
1657,62,39,-35,-11,8,34,5,76,24
1658,5,-3,-4,-2,-3,-3,-2,-2,-3
1659,23,-11,-1,-9,3,13,20,-10,-13
1660,125,-34,0,-39,-49,9,-11,1,-70
1661,0,0,0,0,0,1,0,0,0
1662,0,0,0,0,0,0,0,0,0
1663,3,-1,-1,-3,-3,-3,0,0,-2
1664,1600,-502,-724,-245,-538,-298,-199,-45,-621
1665,0,0,0,0,0,0,0,0,1
1666,1,-1,-1,-1,-1,-1,-1,-1,-1
1667,0,1,0,0,0,0,0,0,0
1668,70,-28,-21,-15,-3,-20,-14,-7,-22
1669,1,-1,-1,-1,-1,-1,-1,3,-1
1670,1,1,-1,3,-1,-1,0,-1,-1
1671,1,8,-2,-2,-2,6,-2,-2,-2
1672,0,0,0,0,0,0,0,0,0
1673,0,0,1,0,0,0,0,0,0
1674,0,0,0,0,1,0,0,0,0
1675,41,-13,-9,-30,-24,-17,95,132,-24
1676,7,-5,2,-7,-3,-6,-4,-6,-5
1677,59,73,139,173,180,95,-10,-35,-35
1678,37,-22,-20,-25,-19,-16,-17,17,120
1679,0,1,0,0,0,0,0,0,0
1680,5,4,-2,5,23,1,25,38,-4
1681,7,-7,-3,-6,-6,-5,-4,-5,-4
1682,209,-134,-86,61,-7,-2,-68,-97,-67
1683,0,0,0,2,-1,2,0,0,6
1684,0,1,0,2,0,0,0,0,1
1685,0,0,0,0,0,0,0,0,0
1686,98,-48,-37,-64,-45,-55,-27,-66,-71
1687,0,0,0,0,0,0,0,0,0
1688,0,0,0,0,0,0,0,0,0
1689,4,-3,-3,-3,28,6,2,9,-6
1690,2,-2,-2,-2,-1,-1,0,-1,-1
1691,12,1,9,15,0,-6,-8,-3,-12
1692,35,68,-5,-20,-13,-27,29,96,29
1693,5,-1,2,-2,-3,11,-4,13,-2
1694,0,1,0,0,1,0,0,0,0
1695,2,0,-2,-2,3,-1,0,3,-1
1696,26,6,-7,9,-1,-5,-1,9,-9
1697,4,-4,-1,0,0,-3,3,-1,-1
1698,377,-83,-11,340,347,-18,-44,607,35
1699,13,-8,-11,-3,-6,-6,-8,1,-3
1700,4,-2,-2,3,-3,7,3,1,-2
1701,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0
1703,118,-33,-22,64,83,165,72,29,60
1704,28,0,46,23,-1,5,-19,-24,-27
1705,3,-3,-2,-1,-1,5,-3,7,-2
1706,1,-1,-1,-1,-1,0,0,0,0
1707,2,-1,0,-1,0,-1,1,-1,0
1708,1296,-112,-33,-434,-480,-641,-545,-448,-603
1709,4,2,-3,2,12,-1,-4,11,-5
1710,1,-1,-1,-1,-1,-1,-1,-1,-1
1711,0,0,0,0,0,1,0,0,0
1712,5,-5,-4,4,-3,-4,0,-2,-4
1713,0,1,0,0,0,0,0,0,0
1714,1,-1,-1,-1,-1,-1,-1,-1,-1
1715,7,-6,-3,-5,2,6,0,-2,22
1716,39,-10,22,-10,-6,-25,-10,18,-8
1717,0,0,0,0,0,0,0,0,0
1718,2,0,-1,-1,-1,2,16,-1,-1
1719,32,-19,16,-15,47,27,15,99,-14
1720,0,0,0,0,0,0,0,0,0
1721,74,79,-3,-18,26,17,-6,-25,-38
1722,0,0,0,0,0,0,0,1,0
1723,1,-1,0,-1,-1,-1,0,-1,2
1724,1,-1,-1,-1,0,-1,-1,0,0
1725,3,-3,4,0,24,-4,-1,-4,-4
1726,0,0,0,0,0,0,0,0,0
1727,28,-15,-17,-8,36,5,-6,-14,-13
1728,5,-1,-5,-2,-4,6,-2,-1,-4
1729,8,-3,76,22,-5,-10,-6,-6,-1
1730,1,-1,-1,1,-1,-1,2,-1,0
1731,145,-16,-61,-43,-33,36,41,36,-30
1732,23,-12,7,29,4,10,54,31,-23
1733,1,-1,-1,-1,-1,0,0,0,1
1734,20,-16,-13,-15,-9,-3,6,-9,-5
1735,0,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,0,0
